taxon_id	scientific_name	taxonomic_rank	phylum	disease_id	disease_name	mesh_id	n_associations	n_studies	n_studies_enriched	n_studies_depleted	n_sources	mean_abs_effect_size	consensus_direction	agreement_ratio	has_conflict
7737	Lentihominibacter	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.84	depleted	1.000	0
7738	Lawsonibacter	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.582	depleted	1.000	0
7738	Lawsonibacter	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.483	enriched	1.000	0
7739	Flavonifractor	genus	Firmicutes	11373	Non-alcoholic Fatty Liver Disease	D065626	3	2	0	2	1	3.068	depleted	1.000	0
7739	Flavonifractor	genus	Firmicutes	66816	Lung Neoplasms	D008175	2	2	2	0	1	3.565	enriched	1.000	0
7741	Mitsuokella	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	2	2	0	2	1	3.188	depleted	1.000	0
7750	Victivallis	genus	Lentisphaerae	44996	Diabetes Mellitus, Type 1	D003922	2	2	0	2	1	2.32	depleted	1.000	0
7755	Eisenbergiella	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	3.146	enriched	1.000	0
7755	Eisenbergiella	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.278	enriched	1.000	0
7755	Eisenbergiella	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	2	0	1	3.085	enriched	1.000	0
7755	Eisenbergiella	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	3.283	enriched	1.000	0
7757	Enterorhabdus	genus	Actinobacteria	3086	Arthritis, Rheumatoid	D001172	2	2	0	2	1	2.837	depleted	1.000	0
7764	Terrisporobacter	genus	Firmicutes	1526	Alzheimer Disease	D000544	2	2	0	2	1	3.035	depleted	1.000	0
7764	Terrisporobacter	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.226	depleted	1.000	0
7767	Parolsenella	genus	Actinobacteria	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	2.955	enriched	1.000	0
7771	Hydrogenoanaerobacterium	genus	Firmicutes	2536	Anorexia Nervosa	D000856	2	2	2	0	1	2.478	enriched	1.000	0
7771	Hydrogenoanaerobacterium	genus	Firmicutes	46796	Diarrhea	D003967	2	2	0	2	1	2.591	depleted	1.000	0
7772	Senegalimassilia	genus	Actinobacteria	20491	Colorectal Neoplasms	D015179	2	2	0	2	1	3.073	depleted	1.000	0
7772	Senegalimassilia	genus	Actinobacteria	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	3.697	enriched	1.000	0
7779	Coprobacillus	genus	Firmicutes	7798	Liver Cirrhosis	D008103	2	2	2	0	1	2.731	enriched	1.000	0
7779	Coprobacillus	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	2	0	1	2.492	enriched	1.000	0
7782	Actinomyces	genus	Actinobacteria	7766	Carcinoma, Hepatocellular	D006528	3	2	2	0	1	3.122	enriched	1.000	0
7788	Limosilactobacillus	genus	Firmicutes	7766	Carcinoma, Hepatocellular	D006528	3	2	2	0	1	3.901	enriched	1.000	0
7788	Limosilactobacillus	genus	Firmicutes	53356	Hand, Foot and Mouth Disease	D006232	2	2	2	0	1	3.736	enriched	1.000	0
7788	Limosilactobacillus	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.55	enriched	1.000	0
7788	Limosilactobacillus	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.062	enriched	1.000	0
7789	Pseudoflavonifractor	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.021	enriched	1.000	0
7792	Lachnoclostridium	genus	Firmicutes	1	Irritable Bowel Syndrome	D043183	2	2	2	0	1	3.038	enriched	1.000	0
7792	Lachnoclostridium	genus	Firmicutes	4876	Autism Spectrum Disorder	D000067877	2	2	2	0	1	3.111	enriched	1.000	0
7795	Gordonibacter	genus	Actinobacteria	1	Irritable Bowel Syndrome	D043183	2	2	2	0	1	2.574	enriched	1.000	0
7795	Gordonibacter	genus	Actinobacteria	12711	Colitis, Ulcerative	D003093	2	2	0	2	1	2.959	depleted	1.000	0
7795	Gordonibacter	genus	Actinobacteria	12713	Crohn Disease	D003424	2	2	0	2	1	2.959	depleted	1.000	0
7795	Gordonibacter	genus	Actinobacteria	28066	COVID-19	D000086382	2	2	0	2	1	2.456	depleted	1.000	0
7795	Gordonibacter	genus	Actinobacteria	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.047	enriched	1.000	0
7795	Gordonibacter	genus	Actinobacteria	76226	Prostatic Neoplasms	D011471	2	2	0	2	1	2.749	depleted	1.000	0
7796	Allisonella	genus	NULL	67066	Lupus Erythematosus, Systemic	D008180	2	2	0	2	1	2.9	depleted	1.000	0
7798	Tannerellaceae	genus	Bacteroidetes	7798	Liver Cirrhosis	D008103	4	2	2	0	1	3.156	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	3086	Arthritis, Rheumatoid	D001172	2	2	0	2	1	3.209	depleted	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	7766	Carcinoma, Hepatocellular	D006528	2	2	2	0	1	3.718	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	7798	Liver Cirrhosis	D008103	2	2	2	0	1	2.798	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	12713	Crohn Disease	D003424	2	2	2	0	1	3.453	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	28066	COVID-19	D000086382	2	2	2	0	1	4.23	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	4.054	enriched	1.000	0
7803	Ligilactobacillus	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	2	0	1	2.868	enriched	1.000	0
7808	Muribaculaceae	genus	Bacteroidetes	53356	Hand, Foot and Mouth Disease	D006232	2	2	0	2	1	4.195	depleted	1.000	0
7808	Muribaculaceae	genus	Bacteroidetes	67066	Lupus Erythematosus, Systemic	D008180	2	2	0	2	1	3.146	depleted	1.000	0
7810	Megamonas	genus	Firmicutes	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	4.167	enriched	1.000	0
7810	Megamonas	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	0	2	1	4.12	depleted	1.000	0
7813	Lactobacillus	genus	Firmicutes	56231	HIV Infections	D015658	2	2	2	0	1	3.307	enriched	1.000	0
7813	Lactobacillus	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.551	enriched	1.000	0
7813	Lactobacillus	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.894	enriched	1.000	0
7824	Romboutsia	genus	Firmicutes	6511	Breast Neoplasms	D001943	2	2	0	2	1	3.08	depleted	1.000	0
7824	Romboutsia	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	2	2	2	0	1	3.206	enriched	1.000	0
7824	Romboutsia	genus	Firmicutes	43846	Depressive Disorder, Major	D003865	2	2	0	2	1	2.932	depleted	1.000	0
7824	Romboutsia	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	2.784	depleted	1.000	0
7824	Romboutsia	genus	Firmicutes	75391	Peutz-Jeghers Syndrome	D010580	2	2	0	2	1	3.514	depleted	1.000	0
7828	Ruthenibacterium	genus	Firmicutes	28066	COVID-19	D000086382	2	2	2	0	1	3.648	enriched	1.000	0
7828	Ruthenibacterium	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.733	enriched	1.000	0
7828	Ruthenibacterium	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	3.478	enriched	1.000	0
7829	Escherichia	genus	Proteobacteria	1	Irritable Bowel Syndrome	D043183	2	2	2	0	1	3.418	enriched	1.000	0
7833	Evtepia	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	2	2	0	2	1	2.385	depleted	1.000	0
7833	Evtepia	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	2.88	depleted	1.000	0
7833	Evtepia	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	2.804	enriched	1.000	0
7837	Longicatena	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	2.989	enriched	1.000	0
7837	Longicatena	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.911	enriched	1.000	0
7839	Vescimonas	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.414	depleted	1.000	0
7842	Tyzzerella	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	0	2	1	2.901	depleted	1.000	0
7843	Desulfovibrio	genus	Thermodesulfobacteria	46796	Diarrhea	D003967	2	2	0	2	1	3.369	depleted	1.000	0
7843	Desulfovibrio	genus	Thermodesulfobacteria	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.92	enriched	1.000	0
7845	Anaerobutyricum	genus	Firmicutes	18168	Inflammatory Bowel Diseases	D015212	2	2	0	2	1	4.098	depleted	1.000	0
7845	Anaerobutyricum	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.447	depleted	1.000	0
7851	Streptococcus	genus	Firmicutes	7766	Carcinoma, Hepatocellular	D006528	2	2	2	0	1	4.721	enriched	1.000	0
7851	Streptococcus	genus	Firmicutes	7798	Liver Cirrhosis	D008103	2	2	2	0	1	3.206	enriched	1.000	0
7851	Streptococcus	genus	Firmicutes	44846	Diabetes Mellitus	D003920	2	2	2	0	1	4.332	enriched	1.000	0
7851	Streptococcus	genus	Firmicutes	46141	Diabetes, Gestational	D016640	2	2	0	2	1	2.95	depleted	1.000	0
7851	Streptococcus	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	5.121	enriched	1.000	0
7851	Streptococcus	genus	Firmicutes	77286	Purpura, Thrombocytopenic, Idiopathic	D016553	2	2	2	0	1	4.101	enriched	1.000	0
7855	Catenibacterium	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	3	2	0	2	1	2.636	depleted	1.000	0
7855	Catenibacterium	genus	Firmicutes	56231	HIV Infections	D015658	2	2	2	0	1	4.288	enriched	1.000	0
7857	Bifidobacterium	genus	Actinobacteria	4876	Autism Spectrum Disorder	D000067877	2	2	2	0	1	4.372	enriched	1.000	0
7857	Bifidobacterium	genus	Actinobacteria	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	4.373	enriched	1.000	0
7857	Bifidobacterium	genus	Actinobacteria	55276	Hepatitis C	D006526	2	2	0	2	1	4.362	depleted	1.000	0
7857	Bifidobacterium	genus	Actinobacteria	310607	Sjogren's Syndrome	D012859	2	2	0	2	1	NULL	depleted	1.000	0
7858	Colidextribacter	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	0	2	1	2.119	depleted	1.000	0
7858	Colidextribacter	genus	Firmicutes	72061	Obesity	D009765	2	2	0	2	1	2.348	depleted	1.000	0
7860	Hungatella	genus	Firmicutes	7798	Liver Cirrhosis	D008103	2	2	2	0	1	3.213	enriched	1.000	0
7860	Hungatella	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	2.478	enriched	1.000	0
7860	Hungatella	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.248	enriched	1.000	0
7862	Marvinbryantia	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.685	depleted	1.000	0
7862	Marvinbryantia	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.598	enriched	1.000	0
7862	Marvinbryantia	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	0	2	1	2.771	depleted	1.000	0
7869	Atopobium	genus	Actinobacteria	7798	Liver Cirrhosis	D008103	2	2	2	0	1	2.745	enriched	1.000	0
7869	Atopobium	genus	Actinobacteria	56231	HIV Infections	D015658	2	2	2	0	1	2.276	enriched	1.000	0
7870	Blautia	genus	Firmicutes	1526	Alzheimer Disease	D000544	2	2	2	0	1	4.271	enriched	1.000	0
7870	Blautia	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	0	2	1	3.794	depleted	1.000	0
7870	Blautia	genus	Firmicutes	76226	Prostatic Neoplasms	D011471	2	2	0	2	1	4.105	depleted	1.000	0
7870	Blautia	genus	Firmicutes	310607	Sjogren's Syndrome	D012859	2	2	0	2	1	NULL	depleted	1.000	0
7871	Butyricicoccus	genus	Firmicutes	4876	Autism Spectrum Disorder	D000067877	2	2	0	2	1	3.699	depleted	1.000	0
7871	Butyricicoccus	genus	Firmicutes	45328	Diabetes Mellitus, Type 2	D003924	2	2	0	2	1	3.691	depleted	1.000	0
7872	Campylobacter	genus	Campylobacterota	12711	Colitis, Ulcerative	D003093	2	2	0	2	1	2.768	depleted	1.000	0
7876	Dorea	genus	Firmicutes	6511	Breast Neoplasms	D001943	2	2	0	2	1	3.105	depleted	1.000	0
7876	Dorea	genus	Firmicutes	46796	Diarrhea	D003967	2	2	0	2	1	3.851	depleted	1.000	0
7876	Dorea	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	0	2	1	4.026	depleted	1.000	0
7876	Dorea	genus	Firmicutes	66816	Lung Neoplasms	D008175	2	2	0	2	1	3.804	depleted	1.000	0
7877	Enterococcus	genus	Firmicutes	3086	Arthritis, Rheumatoid	D001172	2	2	0	2	1	3.606	depleted	1.000	0
7877	Enterococcus	genus	Firmicutes	53356	Hand, Foot and Mouth Disease	D006232	2	2	2	0	1	4.158	enriched	1.000	0
7881	Intestinimonas	genus	Firmicutes	2536	Anorexia Nervosa	D000856	2	2	2	0	1	2.673	enriched	1.000	0
7881	Intestinimonas	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.029	enriched	1.000	0
7881	Intestinimonas	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	2.796	enriched	1.000	0
7882	Lacticaseibacillus	genus	Firmicutes	2536	Anorexia Nervosa	D000856	2	2	2	0	1	2.753	enriched	1.000	0
7882	Lacticaseibacillus	genus	Firmicutes	12713	Crohn Disease	D003424	2	2	2	0	1	3.089	enriched	1.000	0
7888	Rothia	genus	Actinobacteria	12713	Crohn Disease	D003424	3	2	2	0	1	2.832	enriched	1.000	0
7889	Subdoligranulum	genus	Firmicutes	9181	Celiac Disease	D002446	2	2	0	2	1	4.257	depleted	1.000	0
7889	Subdoligranulum	genus	Firmicutes	11373	Non-alcoholic Fatty Liver Disease	D065626	2	2	0	2	1	4.3	depleted	1.000	0
7889	Subdoligranulum	genus	Firmicutes	56231	HIV Infections	D015658	2	2	0	2	1	4.236	depleted	1.000	0
7889	Subdoligranulum	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	0	2	1	4.496	depleted	1.000	0
7890	Veillonella	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.549	depleted	1.000	0
7890	Veillonella	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	2.903	enriched	1.000	0
7890	Veillonella	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.6	enriched	1.000	0
7890	Veillonella	genus	Firmicutes	77286	Purpura, Thrombocytopenic, Idiopathic	D016553	2	2	2	0	1	3.5	enriched	1.000	0
7891	Weissella	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.041	depleted	1.000	0
7891	Weissella	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	2.645	enriched	1.000	0
7892	Caproiciproducens	genus	Firmicutes	12713	Crohn Disease	D003424	2	2	0	2	1	2.96	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	6511	Breast Neoplasms	D001943	2	2	0	2	1	3.253	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	11373	Non-alcoholic Fatty Liver Disease	D065626	2	2	0	2	1	3.653	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.93	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	43846	Depressive Disorder, Major	D003865	2	2	0	2	1	3.759	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	44846	Diabetes Mellitus	D003920	2	2	0	2	1	4.039	depleted	1.000	0
7901	Clostridium	genus	Firmicutes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.862	enriched	1.000	0
7948	Blastocystis	genus	NULL	20491	Colorectal Neoplasms	D015179	2	2	0	2	1	2.8	depleted	1.000	0
7948	Blastocystis	genus	NULL	48916	Fatigue Syndrome, Chronic	D015673	2	2	0	2	1	2.508	depleted	1.000	0
7960	Enterocloster	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	3.45	enriched	1.000	0
7960	Enterocloster	genus	Firmicutes	51326	Fibromyalgia	D005356	2	2	2	0	1	3.102	enriched	1.000	0
7960	Enterocloster	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.591	enriched	1.000	0
7972	Latilactobacillus	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.584	depleted	1.000	0
7977	Pseudoruminococcus	genus	NULL	12713	Crohn Disease	D003424	2	2	0	2	1	2.837	depleted	1.000	0
8000	Anaerotignum	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	3.505	enriched	1.000	0
8000	Anaerotignum	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	2.754	depleted	1.000	0
8011	Candidatus Cibiobacter	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	4.088	depleted	1.000	0
8011	Candidatus Cibiobacter	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	3.39	enriched	1.000	0
8037	Faecalibacillus	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	3.639	depleted	1.000	0
8037	Faecalibacillus	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	0	2	1	3.589	depleted	1.000	0
8037	Faecalibacillus	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	3.214	depleted	1.000	0
8042	Frisingicoccus	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	3	2	2	0	1	2.67	enriched	1.000	0
8047	Gemmiger	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	4.286	depleted	1.000	0
8047	Gemmiger	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.474	enriched	1.000	0
8047	Gemmiger	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	3.685	depleted	1.000	0
8047	Gemmiger	genus	Firmicutes	310241	Migraine Disorders	D008881	2	2	2	0	1	NULL	enriched	1.000	0
8058	Lacrimispora	genus	Firmicutes	4876	Autism Spectrum Disorder	D000067877	2	2	0	2	1	3.128	depleted	1.000	0
8058	Lacrimispora	genus	Firmicutes	69716	Neuroblastoma	D009447	2	2	0	2	1	2.954	depleted	1.000	0
8086	Simiaoa	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	2	2	0	2	1	3.854	depleted	1.000	0
8086	Simiaoa	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.363	enriched	1.000	0
8096	Agathobacter	genus	Firmicutes	2536	Anorexia Nervosa	D000856	2	2	0	2	1	4.041	depleted	1.000	0
8096	Agathobacter	genus	Firmicutes	45328	Diabetes Mellitus, Type 2	D003924	2	2	0	2	1	4.659	depleted	1.000	0
8100	Alloprevotella	genus	Bacteroidetes	28066	COVID-19	D000086382	2	2	0	2	1	4.179	depleted	1.000	0
8113	Sanguibacteroides	genus	Bacteroidetes	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	2.309	enriched	1.000	0
8123	Asteroleplasma	genus	Tenericutes	28066	COVID-19	D000086382	2	2	0	2	1	3.137	depleted	1.000	0
8153	Sellimonas	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	2	2	2	0	1	2.755	enriched	1.000	0
8153	Sellimonas	genus	Firmicutes	65768	Spinal Cord Injuries	D013119	2	2	2	0	1	3.342	enriched	1.000	0
8160	Corynebacterium	genus	Actinobacteria	28066	COVID-19	D000086382	2	2	2	0	1	3.586	enriched	1.000	0
8165	Haemophilus	genus	Proteobacteria	28066	COVID-19	D000086382	2	2	0	2	1	2.283	depleted	1.000	0
8178	Solobacterium	genus	Firmicutes	45328	Diabetes Mellitus, Type 2	D003924	2	2	2	0	1	3.223	enriched	1.000	0
8245	Acinetobacter	genus	Proteobacteria	12713	Crohn Disease	D003424	3	2	2	0	1	3.818	enriched	1.000	0
8245	Acinetobacter	genus	Proteobacteria	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	3.056	enriched	1.000	0
8254	Candidatus Saccharimonas	genus	Candidatus Saccharimonadota	53356	Hand, Foot and Mouth Disease	D006232	2	2	0	2	1	2.853	depleted	1.000	0
8260	Enterobacter	genus	Proteobacteria	69716	Neuroblastoma	D009447	2	2	2	0	1	4.422	enriched	1.000	0
8271	Klebsiella	genus	Proteobacteria	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	3.943	enriched	1.000	0
8271	Klebsiella	genus	Proteobacteria	77286	Purpura, Thrombocytopenic, Idiopathic	D016553	2	2	2	0	1	3.562	enriched	1.000	0
8277	Merdimmobilis	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.29	enriched	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	44996	Diabetes Mellitus, Type 1	D003922	3	2	2	0	1	3.992	enriched	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	46796	Diarrhea	D003967	2	2	2	0	1	3.767	enriched	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	55276	Hepatitis C	D006526	2	2	0	2	1	4.033	depleted	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	4.017	enriched	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	62143	Renal Insufficiency, Chronic	D051436	2	2	2	0	1	4.331	enriched	1.000	0
8304	Parabacteroides	genus	Bacteroidetes	310742	Vitiligo	D014820	2	2	2	0	1	NULL	enriched	1.000	0
8432	Mesosutterella	genus	Proteobacteria	12713	Crohn Disease	D003424	2	2	0	2	1	2.862	depleted	1.000	0
8432	Mesosutterella	genus	Proteobacteria	28066	COVID-19	D000086382	2	2	0	2	1	2.64	depleted	1.000	0
8488	Anaeromassilibacillus	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	3	2	2	0	1	2.43	enriched	1.000	0
8488	Anaeromassilibacillus	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	2.11	enriched	1.000	0
8556	Anaeroglobus	genus	NULL	12711	Colitis, Ulcerative	D003093	2	2	0	2	1	2.529	depleted	1.000	0
8556	Anaeroglobus	genus	NULL	12713	Crohn Disease	D003424	2	2	2	0	1	2.529	enriched	1.000	0
8606	Oxalobacter	genus	Proteobacteria	73716	Parkinson Disease	D010300	2	2	2	0	1	2.313	enriched	1.000	0
8744	Pyramidobacter	genus	Synergistetes	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	3.314	enriched	1.000	0
8752	Sphingomonas	genus	Proteobacteria	12713	Crohn Disease	D003424	3	2	2	0	1	3.954	enriched	1.000	0
8908	Oscillospira	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.568	depleted	1.000	0
9069	Dysosmobacter	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	3.292	enriched	1.000	0
9069	Dysosmobacter	genus	Firmicutes	73716	Parkinson Disease	D010300	2	2	2	0	1	3.253	enriched	1.000	0
9112	Porphyromonas	genus	Bacteroidetes	7798	Liver Cirrhosis	D008103	2	2	2	0	1	2.333	enriched	1.000	0
9263	Faecalimonas	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	2	0	1	2.449	enriched	1.000	0
9311	Paratractidigestivibacter	genus	Actinobacteria	76576	Psoriasis	D011565	2	2	0	2	1	2.342	depleted	1.000	0
9313	Peptostreptococcus	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	2	2	2	0	1	2.719	enriched	1.000	0
9313	Peptostreptococcus	genus	Firmicutes	28066	COVID-19	D000086382	2	2	2	0	1	3.054	enriched	1.000	0
9425	Olsenella	genus	Actinobacteria	56231	HIV Infections	D015658	2	2	2	0	1	2.991	enriched	1.000	0
9639	Lancefieldella	genus	Actinobacteria	28066	COVID-19	D000086382	2	2	2	0	1	2.708	enriched	1.000	0
9691	Phocaeicola	genus	Bacteroidetes	12711	Colitis, Ulcerative	D003093	3	2	2	0	1	4.318	enriched	1.000	0
9691	Phocaeicola	genus	Bacteroidetes	69716	Neuroblastoma	D009447	2	2	0	2	1	4.501	depleted	1.000	0
9850	Selenomonas	genus	Firmicutes	12713	Crohn Disease	D003424	2	2	2	0	1	2.431	enriched	1.000	0
9986	Emergencia	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.371	enriched	1.000	0
9988	Enorma	genus	Actinobacteria	12711	Colitis, Ulcerative	D003093	2	2	2	0	1	3.216	enriched	1.000	0
10056	Massilimicrobiota	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.413	enriched	1.000	0
10064	Merdimonas	genus	Firmicutes	62116	Kidney Failure, Chronic	D007676	2	2	2	0	1	2.515	enriched	1.000	0
10109	Schaalia	genus	Actinobacteria	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	3.24	enriched	1.000	0
10225	Massilistercora	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	2	2	2	0	1	2.827	enriched	1.000	0
10225	Massilistercora	genus	Firmicutes	12713	Crohn Disease	D003424	2	2	0	2	1	2.827	depleted	1.000	0
10450	Candidatus Borkfalkia	genus	Firmicutes	12711	Colitis, Ulcerative	D003093	3	2	0	2	1	2.096	depleted	1.000	0
10450	Candidatus Borkfalkia	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	2	2	0	2	1	2.474	depleted	1.000	0
10450	Candidatus Borkfalkia	genus	Firmicutes	48916	Fatigue Syndrome, Chronic	D015673	2	2	0	2	1	2.395	depleted	1.000	0
10626	Mediterranea	genus	Bacteroidetes	12713	Crohn Disease	D003424	2	2	0	2	1	2.334	depleted	1.000	0
10768	Zhenhengia	genus	Firmicutes	12713	Crohn Disease	D003424	3	2	2	0	1	3.111	enriched	1.000	0
11742	Moryella	genus	Firmicutes	20491	Colorectal Neoplasms	D015179	2	2	2	0	1	2.996	enriched	1.000	0
13510	Zhenpiania	genus	Firmicutes	28066	COVID-19	D000086382	2	2	0	2	1	2.653	depleted	1.000	0
14155	Caballeronia	genus	Proteobacteria	53356	Hand, Foot and Mouth Disease	D006232	2	2	0	2	1	3.135	depleted	1.000	0
18316	Pseudoxanthomonas	genus	Proteobacteria	53356	Hand, Foot and Mouth Disease	D006232	2	2	0	2	1	2.911	depleted	1.000	0
